"MatchingRule","Record1Identifier","Record2Identifier","TotalSimilarity","IsMatch","[0] MovieDateComparator2Years record1Value","[0] MovieDateComparator2Years record2Value","[0] MovieDateComparator2Years record1PreprocessedValue","[0] MovieDateComparator2Years record2PreprocessedValue","[0] MovieDateComparator2Years similarity","[0] MovieDateComparator2Years postproccesedSimilarity","[1] MovieTitleComparatorJaccard record1Value","[1] MovieTitleComparatorJaccard record2Value","[1] MovieTitleComparatorJaccard record1PreprocessedValue","[1] MovieTitleComparatorJaccard record2PreprocessedValue","[1] MovieTitleComparatorJaccard similarity","[1] MovieTitleComparatorJaccard postproccesedSimilarity"
"LinearCombinationMatchingRule","academy_awards_331","actors_19","0.0",,"2005-01-01T00:00","1947-01-01T00:00","2005-01-01T00:00","1947-01-01T00:00","0.0","0.0","9","To Each His Own","9","To Each His Own","0.0","0.0"
"LinearCombinationMatchingRule","academy_awards_4284","actors_76","0.0",,"1936-01-01T00:00","2003-01-01T00:00","1936-01-01T00:00","2003-01-01T00:00","0.0","0.0","Pennies from Heaven","The Hours","Pennies from Heaven","The Hours","0.0","0.0"
"LinearCombinationMatchingRule","academy_awards_1273","actors_39","0.0",,"1987-01-01T00:00","1967-01-01T00:00","1987-01-01T00:00","1967-01-01T00:00","0.0","0.0","Broadcast News","Who�s Afraid of Virginia Woolf","Broadcast News","Who�s Afraid of Virginia Woolf","0.0","0.0"
"LinearCombinationMatchingRule","academy_awards_1273","actors_38","0.0",,"1987-01-01T00:00","1966-01-01T00:00","1987-01-01T00:00","1966-01-01T00:00","0.0","0.0","Broadcast News","Darling","Broadcast News","Darling","0.0","0.0"
"LinearCombinationMatchingRule","academy_awards_4166","actors_61","0.0",,"1938-01-01T00:00","1988-01-01T00:00","1938-01-01T00:00","1988-01-01T00:00","0.0","0.0","To Oliver Marsh and Allen Davey for the color cinematography of the Metro-Goldwyn-Mayer production, Sweethearts.","Moonstruck","To Oliver Marsh and Allen Davey for the color cinematography of the Metro-Goldwyn-Mayer production, Sweethearts.","Moonstruck","0.0","0.0"
"LinearCombinationMatchingRule","academy_awards_2296","actors_106","0.0",,"1967-01-01T00:00","1956-01-01T00:00","1967-01-01T00:00","1956-01-01T00:00","0.0","0.0","The Taming of the Shrew","Marty","The Taming of the Shrew","Marty","0.0","0.0"
"LinearCombinationMatchingRule","academy_awards_956","actors_120","0.0",,"1994-01-01T00:00","1970-01-01T00:00","1994-01-01T00:00","1970-01-01T00:00","0.0","0.0","Heavenly Creatures","True Grit","Heavenly Creatures","True Grit","0.0","0.0"
"LinearCombinationMatchingRule","academy_awards_956","actors_121","0.0",,"1994-01-01T00:00","1971-01-01T00:00","1994-01-01T00:00","1971-01-01T00:00","0.0","0.0","Heavenly Creatures","Patton","Heavenly Creatures","Patton","0.0","0.0"
"LinearCombinationMatchingRule","academy_awards_4132","actors_51","0.0",,"1939-01-01T00:00","1978-01-01T00:00","1939-01-01T00:00","1978-01-01T00:00","0.0","0.0","Young Mr. Lincoln","Annie Hall","Young Mr. Lincoln","Annie Hall","0.0","0.0"
"LinearCombinationMatchingRule","academy_awards_3453","actors_117","0.0",,"1947-01-01T00:00","1967-01-01T00:00","1947-01-01T00:00","1967-01-01T00:00","0.0","0.0","Song of the South","A Man for All Seasons","Song of the South","A Man for All Seasons","0.0","0.0"
"LinearCombinationMatchingRule","academy_awards_2693","actors_65","0.0",,"1960-01-01T00:00","1992-01-01T00:00","1960-01-01T00:00","1992-01-01T00:00","0.0","0.0","It Started in Naples","The Silence of the Lambs","It Started in Naples","The Silence of the Lambs","0.0","0.0"
"LinearCombinationMatchingRule","academy_awards_4019","actors_43","0.09999999999999999",,"1940-01-01T00:00","1970-01-01T00:00","1940-01-01T00:00","1970-01-01T00:00","0.0","0.0","The Letter","The Prime of Miss Jean Brodie","The Letter","The Prime of Miss Jean Brodie","0.14285714285714285","0.14285714285714285"
"LinearCombinationMatchingRule","academy_awards_4019","actors_42","0.13999999999999999",,"1940-01-01T00:00","1969-01-01T00:00","1940-01-01T00:00","1969-01-01T00:00","0.0","0.0","The Letter","The Lion in Winter","The Letter","The Lion in Winter","0.2","0.2"
"LinearCombinationMatchingRule","academy_awards_3343","actors_139","0.0",,"1949-01-01T00:00","1993-01-01T00:00","1949-01-01T00:00","1993-01-01T00:00","0.0","0.0","Aquatic House-Party","Scent of a Woman","Aquatic House-Party","Scent of a Woman","0.0","0.0"
"LinearCombinationMatchingRule","academy_awards_3453","actors_116","0.0",,"1947-01-01T00:00","1966-01-01T00:00","1947-01-01T00:00","1966-01-01T00:00","0.0","0.0","Song of the South","Cat Ballou","Song of the South","Cat Ballou","0.0","0.0"
"LinearCombinationMatchingRule","academy_awards_4042","actors_58","0.0",,"1940-01-01T00:00","1985-01-01T00:00","1940-01-01T00:00","1985-01-01T00:00","0.0","0.0","Northwest Passage","Places in the Heart","Northwest Passage","Places in the Heart","0.0","0.0"
"LinearCombinationMatchingRule","academy_awards_2195","actors_135","0.0",,"1969-01-01T00:00","1988-01-01T00:00","1969-01-01T00:00","1988-01-01T00:00","0.0","0.0","Last Summer","Wall Street","Last Summer","Wall Street","0.0","0.0"
"LinearCombinationMatchingRule","academy_awards_2459","actors_87","0.0",,"1964-01-01T00:00","1937-01-01T00:00","1964-01-01T00:00","1937-01-01T00:00","0.0","0.0","Hush...Hush, Sweet Charlotte","The Story of Louis Pasteur","Hush...Hush, Sweet Charlotte","The Story of Louis Pasteur","0.0","0.0"
"LinearCombinationMatchingRule","academy_awards_36","actors_16","0.0",,"2010-01-01T00:00","1944-01-01T00:00","2010-01-01T00:00","1944-01-01T00:00","0.0","0.0","Barney's Version","Song of Bernadette","Barney's Version","Song of Bernadette","0.0","0.0"
"LinearCombinationMatchingRule","academy_awards_2787","actors_19","0.0",,"1958-01-01T00:00","1947-01-01T00:00","1958-01-01T00:00","1947-01-01T00:00","0.0","0.0","Some Came Running","To Each His Own","Some Came Running","To Each His Own","0.0","0.0"
"LinearCombinationMatchingRule","academy_awards_947","actors_115","0.0",,"1994-01-01T00:00","1965-01-01T00:00","1994-01-01T00:00","1965-01-01T00:00","0.0","0.0","Triangle","My Fair Lady","Triangle","My Fair Lady","0.0","0.0"
"LinearCombinationMatchingRule","academy_awards_2584","actors_85","0.0",,"1962-01-01T00:00","1934-01-01T00:00","1962-01-01T00:00","1934-01-01T00:00","0.0","0.0","Phaedra","The Private Life of Henry VIII","Phaedra","The Private Life of Henry VIII","0.0","0.0"
"LinearCombinationMatchingRule","academy_awards_2584","actors_84","0.0",,"1962-01-01T00:00","1933-01-01T00:00","1962-01-01T00:00","1933-01-01T00:00","0.0","0.0","Phaedra","The Champ","Phaedra","The Champ","0.0","0.0"
"LinearCombinationMatchingRule","academy_awards_4275","actors_42","0.11666666666666665",,"1936-01-01T00:00","1969-01-01T00:00","1936-01-01T00:00","1969-01-01T00:00","0.0","0.0","The Magnificent Brute","The Lion in Winter","The Magnificent Brute","The Lion in Winter","0.16666666666666666","0.16666666666666666"
"LinearCombinationMatchingRule","academy_awards_1005","actors_45","0.0",,"1993-01-01T00:00","1972-01-01T00:00","1993-01-01T00:00","1972-01-01T00:00","0.0","0.0","Geronimo: An American Legend","Klute","Geronimo: An American Legend","Klute","0.0","0.0"
"LinearCombinationMatchingRule","academy_awards_1005","actors_44","0.0",,"1993-01-01T00:00","1971-01-01T00:00","1993-01-01T00:00","1971-01-01T00:00","0.0","0.0","Geronimo: An American Legend","Women In Love","Geronimo: An American Legend","Women In Love","0.0","0.0"
"LinearCombinationMatchingRule","academy_awards_3451","actors_119","0.0",,"1947-01-01T00:00","1969-01-01T00:00","1947-01-01T00:00","1969-01-01T00:00","0.0","0.0","My Wild Irish Rose","Charly","My Wild Irish Rose","Charly","0.0","0.0"
"LinearCombinationMatchingRule","academy_awards_2519","actors_28","0.175",,"1963-01-01T00:00","1956-01-01T00:00","1963-01-01T00:00","1956-01-01T00:00","0.0","0.0","The Balcony","The Rose Tattoo","The Balcony","The Rose Tattoo","0.25","0.25"
"LinearCombinationMatchingRule","academy_awards_3451","actors_118","0.0",,"1947-01-01T00:00","1968-01-01T00:00","1947-01-01T00:00","1968-01-01T00:00","0.0","0.0","My Wild Irish Rose","In the Heat of the Night","My Wild Irish Rose","In the Heat of the Night","0.0","0.0"
"LinearCombinationMatchingRule","academy_awards_1130","actors_47","0.0",,"1990-01-01T00:00","1974-01-01T00:00","1990-01-01T00:00","1974-01-01T00:00","0.0","0.0","Avalon","A Touch of Class","Avalon","A Touch of Class","0.0","0.0"
"LinearCombinationMatchingRule","academy_awards_4017","actors_40","0.0",,"1940-01-01T00:00","1968-01-01T00:00","1940-01-01T00:00","1968-01-01T00:00","0.0","0.0","The Westerner","Guess Who�s Coming to Dinner","The Westerner","Guess Who�s Coming to Dinner","0.0","0.0"
"LinearCombinationMatchingRule","academy_awards_1731","actors_128","0.0",,"1978-01-01T00:00","1980-01-01T00:00","1978-01-01T00:00","1980-01-01T00:00","0.0","0.0","Coming Home","Kramer vs. Kramer","Coming Home","Kramer vs. Kramer","0.0","0.0"
"LinearCombinationMatchingRule","academy_awards_3201","actors_121","0.0",,"1951-01-01T00:00","1971-01-01T00:00","1951-01-01T00:00","1971-01-01T00:00","0.0","0.0","David and Bathsheba","Patton","David and Bathsheba","Patton","0.0","0.0"
"LinearCombinationMatchingRule","academy_awards_3","actors_92","0.0",,"2010-01-01T00:00","1942-01-01T00:00","2010-01-01T00:00","1942-01-01T00:00","0.0","0.0","The Social Network","Sergeant York","The Social Network","Sergeant York","0.0","0.0"
"LinearCombinationMatchingRule","academy_awards_2786","actors_16","0.0",,"1958-01-01T00:00","1944-01-01T00:00","1958-01-01T00:00","1944-01-01T00:00","0.0","0.0","The Big Country","Song of Bernadette","The Big Country","Song of Bernadette","0.0","0.0"
"LinearCombinationMatchingRule","academy_awards_3836","actors_70","0.0",,"1942-01-01T00:00","1997-01-01T00:00","1942-01-01T00:00","1997-01-01T00:00","0.0","0.0","Reap the Wild Wind","Fargo","Reap the Wild Wind","Fargo","0.0","0.0"
"LinearCombinationMatchingRule","academy_awards_828","actors_120","0.0",,"1996-01-01T00:00","1970-01-01T00:00","1996-01-01T00:00","1970-01-01T00:00","0.0","0.0","Dear Diary","True Grit","Dear Diary","True Grit","0.0","0.0"
"LinearCombinationMatchingRule","academy_awards_1850","actors_119","0.0",,"1976-01-01T00:00","1969-01-01T00:00","1976-01-01T00:00","1969-01-01T00:00","0.0","0.0","Off the Edge","Charly","Off the Edge","Charly","0.0","0.0"
"LinearCombinationMatchingRule","academy_awards_4189","actors_85","0.0",,"1938-01-01T00:00","1934-01-01T00:00","1938-01-01T00:00","1934-01-01T00:00","0.0","0.0","Mother Goose Goes Hollywood","The Private Life of Henry VIII","Mother Goose Goes Hollywood","The Private Life of Henry VIII","0.0","0.0"
"LinearCombinationMatchingRule","academy_awards_4189","actors_84","0.0",,"1938-01-01T00:00","1933-01-01T00:00","1938-01-01T00:00","1933-01-01T00:00","0.0","0.0","Mother Goose Goes Hollywood","The Champ","Mother Goose Goes Hollywood","The Champ","0.0","0.0"
"LinearCombinationMatchingRule","academy_awards_3320","actors_114","0.0",,"1949-01-01T00:00","1964-01-01T00:00","1949-01-01T00:00","1964-01-01T00:00","0.0","0.0","She Wore a Yellow Ribbon","Lilies of the Field","She Wore a Yellow Ribbon","Lilies of the Field","0.0","0.0"
"LinearCombinationMatchingRule","academy_awards_1155","actors_68","0.0",,"1990-01-01T00:00","1995-01-01T00:00","1990-01-01T00:00","1995-01-01T00:00","0.0","0.0","Dear Rosie","Blue Sky","Dear Rosie","Blue Sky","0.0","0.0"
"LinearCombinationMatchingRule","academy_awards_1155","actors_69","0.0",,"1990-01-01T00:00","1996-01-01T00:00","1990-01-01T00:00","1996-01-01T00:00","0.0","0.0","Dear Rosie","Dead Man Walking","Dear Rosie","Dead Man Walking","0.0","0.0"
"LinearCombinationMatchingRule","academy_awards_2554","actors_76","0.0",,"1963-01-01T00:00","2003-01-01T00:00","1963-01-01T00:00","2003-01-01T00:00","0.0","0.0","Home-Made Car","The Hours","Home-Made Car","The Hours","0.0","0.0"
"LinearCombinationMatchingRule","academy_awards_4134","actors_53","0.0",,"1939-01-01T00:00","1980-01-01T00:00","1939-01-01T00:00","1980-01-01T00:00","0.0","0.0","Topper Takes a Trip","Norma Rae","Topper Takes a Trip","Norma Rae","0.0","0.0"
"LinearCombinationMatchingRule","academy_awards_3218","actors_136","0.0",,"1951-01-01T00:00","1989-01-01T00:00","1951-01-01T00:00","1989-01-01T00:00","0.0","0.0","The Well","Rain Man","The Well","Rain Man","0.0","0.0"
"LinearCombinationMatchingRule","academy_awards_2785","actors_17","0.0",,"1958-01-01T00:00","1945-01-01T00:00","1958-01-01T00:00","1945-01-01T00:00","0.0","0.0","The Brothers Karamazov","Gaslight","The Brothers Karamazov","Gaslight","0.0","0.0"
"LinearCombinationMatchingRule","academy_awards_3218","actors_137","0.0",,"1951-01-01T00:00","1990-01-01T00:00","1951-01-01T00:00","1990-01-01T00:00","0.0","0.0","The Well","My Left Foot","The Well","My Left Foot","0.0","0.0"
"LinearCombinationMatchingRule","academy_awards_1038","actors_59","0.0",,"1992-01-01T00:00","1986-01-01T00:00","1992-01-01T00:00","1986-01-01T00:00","0.0","0.0","At the Edge of Conquest: The Journey of Chief Wai-Wai","Trip to Bountiful","At the Edge of Conquest: The Journey of Chief Wai-Wai","Trip to Bountiful","0.0","0.0"
"LinearCombinationMatchingRule","academy_awards_3080","actors_3","0.0",,"1953-01-01T00:00","1931-01-01T00:00","1953-01-01T00:00","1931-01-01T00:00","0.0","0.0","Call Me Madam","The Divorcee","Call Me Madam","The Divorcee","0.0","0.0"
"LinearCombinationMatchingRule","academy_awards_3860","actors_89","0.0",,"1942-01-01T00:00","1939-01-01T00:00","1942-01-01T00:00","1939-01-01T00:00","0.0","0.0","Prelude to War","Boys Town","Prelude to War","Boys Town","0.0","0.0"
"LinearCombinationMatchingRule","academy_awards_2437","actors_65","0.0",,"1965-01-01T00:00","1992-01-01T00:00","1965-01-01T00:00","1992-01-01T00:00","0.0","0.0","Shenandoah","The Silence of the Lambs","Shenandoah","The Silence of the Lambs","0.0","0.0"
"LinearCombinationMatchingRule","academy_awards_713","actors_150","0.0",,"1998-01-01T00:00","2004-01-01T00:00","1998-01-01T00:00","2004-01-01T00:00","0.0","0.0","Victor","Mystic River","Victor","Mystic River","0.0","0.0"
"LinearCombinationMatchingRule","academy_awards_2555","actors_78","0.0",,"1963-01-01T00:00","2005-01-01T00:00","1963-01-01T00:00","2005-01-01T00:00","0.0","0.0","An Occurrence at Owl Creek Bridge","Million Dollar Baby","An Occurrence at Owl Creek Bridge","Million Dollar Baby","0.0","0.0"
"LinearCombinationMatchingRule","academy_awards_2555","actors_79","0.0",,"1963-01-01T00:00","1929-01-01T00:00","1963-01-01T00:00","1929-01-01T00:00","0.0","0.0","An Occurrence at Owl Creek Bridge","The Way of All Flesh & The Las","An Occurrence at Owl Creek Bridge","The Way of All Flesh & The Las","0.0","0.0"
"LinearCombinationMatchingRule","academy_awards_1156","actors_69","0.0",,"1990-01-01T00:00","1996-01-01T00:00","1990-01-01T00:00","1996-01-01T00:00","0.0","0.0","The Lunch Date","Dead Man Walking","The Lunch Date","Dead Man Walking","0.0","0.0"
"LinearCombinationMatchingRule","academy_awards_3486","actors_148","0.0",,"1946-01-01T00:00","2001-01-01T00:00","1946-01-01T00:00","2001-01-01T00:00","0.0","0.0","Notorious","Training Day","Notorious","Training Day","0.0","0.0"
"LinearCombinationMatchingRule","academy_awards_35","actors_17","0.0",,"2010-01-01T00:00","1945-01-01T00:00","2010-01-01T00:00","1945-01-01T00:00","0.0","0.0","Outside the Law (Hors-la-loi)","Gaslight","Outside the Law (Hors-la-loi)","Gaslight","0.0","0.0"
"LinearCombinationMatchingRule","academy_awards_4043","actors_59","0.0",,"1940-01-01T00:00","1986-01-01T00:00","1940-01-01T00:00","1986-01-01T00:00","0.0","0.0","The Fight for Life","Trip to Bountiful","The Fight for Life","Trip to Bountiful","0.0","0.0"
"LinearCombinationMatchingRule","academy_awards_1037","actors_59","0.0",,"1992-01-01T00:00","1986-01-01T00:00","1992-01-01T00:00","1986-01-01T00:00","0.0","0.0","The Panama Deception","Trip to Bountiful","The Panama Deception","Trip to Bountiful","0.0","0.0"
"LinearCombinationMatchingRule","academy_awards_2067","actors_135","0.0",,"1972-01-01T00:00","1988-01-01T00:00","1972-01-01T00:00","1988-01-01T00:00","0.0","0.0","images","Wall Street","images","Wall Street","0.0","0.0"
"LinearCombinationMatchingRule","academy_awards_1037","actors_58","0.11666666666666665",,"1992-01-01T00:00","1985-01-01T00:00","1992-01-01T00:00","1985-01-01T00:00","0.0","0.0","The Panama Deception","Places in the Heart","The Panama Deception","Places in the Heart","0.16666666666666666","0.16666666666666666"
"LinearCombinationMatchingRule","academy_awards_4043","actors_58","0.09999999999999999",,"1940-01-01T00:00","1985-01-01T00:00","1940-01-01T00:00","1985-01-01T00:00","0.0","0.0","The Fight for Life","Places in the Heart","The Fight for Life","Places in the Heart","0.14285714285714285","0.14285714285714285"
"LinearCombinationMatchingRule","academy_awards_3358","actors_148","0.0",,"1949-01-01T00:00","2001-01-01T00:00","1949-01-01T00:00","2001-01-01T00:00","0.0","0.0","Paisan","Training Day","Paisan","Training Day","0.0","0.0"
"LinearCombinationMatchingRule","academy_awards_977","actors_146","0.0",,"1993-01-01T00:00","2000-01-01T00:00","1993-01-01T00:00","2000-01-01T00:00","0.0","0.0","Short Cuts","American Beauty","Short Cuts","American Beauty","0.0","0.0"
"LinearCombinationMatchingRule","academy_awards_2552","actors_74","0.0",,"1963-01-01T00:00","2001-01-01T00:00","1963-01-01T00:00","2001-01-01T00:00","0.0","0.0","Pianissimo","Erin Brockovich","Pianissimo","Erin Brockovich","0.0","0.0"
"LinearCombinationMatchingRule","academy_awards_968","actors_133","0.11666666666666665",,"1993-01-01T00:00","1986-01-01T00:00","1993-01-01T00:00","1986-01-01T00:00","0.0","0.0","The Piano","Kiss of the Spider Woman","The Piano","Kiss of the Spider Woman","0.16666666666666666","0.16666666666666666"
"LinearCombinationMatchingRule","academy_awards_2436","actors_62","0.0",,"1965-01-01T00:00","1989-01-01T00:00","1965-01-01T00:00","1989-01-01T00:00","0.0","0.0","Time Piece","The Accused","Time Piece","The Accused","0.0","0.0"
"LinearCombinationMatchingRule","academy_awards_4276","actors_43","0.0",,"1936-01-01T00:00","1970-01-01T00:00","1936-01-01T00:00","1970-01-01T00:00","0.0","0.0","Winterset","The Prime of Miss Jean Brodie","Winterset","The Prime of Miss Jean Brodie","0.0","0.0"
"LinearCombinationMatchingRule","academy_awards_3835","actors_71","0.0",,"1942-01-01T00:00","1998-01-01T00:00","1942-01-01T00:00","1998-01-01T00:00","0.0","0.0","My Gal Sal","As Good As It Gets","My Gal Sal","As Good As It Gets","0.0","0.0"
"LinearCombinationMatchingRule","academy_awards_3465","actors_129","0.0",,"1947-01-01T00:00","1981-01-01T00:00","1947-01-01T00:00","1981-01-01T00:00","0.0","0.0","Now You See It","Raging Bull","Now You See It","Raging Bull","0.0","0.0"
"LinearCombinationMatchingRule","academy_awards_3602","actors_85","0.0",,"1945-01-01T00:00","1934-01-01T00:00","1945-01-01T00:00","1934-01-01T00:00","0.0","0.0","Stairway to Light","The Private Life of Henry VIII","Stairway to Light","The Private Life of Henry VIII","0.0","0.0"
"LinearCombinationMatchingRule","academy_awards_1362","actors_31","0.0",,"1986-01-01T00:00","1959-01-01T00:00","1986-01-01T00:00","1959-01-01T00:00","0.0","0.0","The Clan of the Cave Bear","I Want to Live!","The Clan of the Cave Bear","I Want to Live!","0.0","0.0"
"LinearCombinationMatchingRule","academy_awards_90","actors_85","0.0",,"2009-01-01T00:00","1934-01-01T00:00","2009-01-01T00:00","1934-01-01T00:00","0.0","0.0","Which Way Home","The Private Life of Henry VIII","Which Way Home","The Private Life of Henry VIII","0.0","0.0"
